entity_group,term_type,score_type,score,score,score,score,score,score,score,score
select,medd,similarity,1.0,0.9109096999999999,,0.9109096999999999,0.9109096999999999,0.9109096999999999,0.9109096999999999,0.9109096999999999
select,mobd,ic,177.0,0.9468556022078055,0.07622029804011018,0.6997293670440182,0.9444437752302686,0.9645945881910211,0.9924669168993623,0.9941898412701965
select,mobd,identity,177.0,0.8674736059991653,0.4075441117216308,-0.4162063002586365,0.6615191102027893,0.9141097068786621,1.1113336086273193,1.4837994575500488
select,mobd,similarity,177.0,0.9484399451977402,0.05613864390737324,0.758465,0.9349415999999999,0.9637357,1.0,1.0
select,neop,ic,246.0,0.9539415791045932,0.0592124621322705,0.7047913166420936,0.9309940564669105,0.9825840738118913,0.9943513188328655,0.9990631260470695
select,neop,identity,246.0,0.9591420123853335,0.3875741430504443,-0.6583721041679382,0.8023400902748108,1.0334264039993286,1.2410835921764374,1.4962894916534424
select,neop,similarity,246.0,0.9169027634146343,0.05584329792881369,0.7084478000000001,0.8835560500000001,0.91944,0.9500135999999999,1.0
select,orch,ic,36.0,0.9409594911569243,0.07217922358144967,0.7766518924913551,0.9028721619305498,0.9773174347297678,0.9843305673140025,0.9843305673140025
select,orch,identity,36.0,0.6390349589702156,0.553798304894539,-0.3740100562572479,0.04544689506292343,0.7898979783058167,1.2966912984848022,1.3046135902404785
select,orch,similarity,36.0,0.8952215583333333,0.0747461594430161,0.8091173,0.8094566999999999,0.8842327,0.9752282999999999,1.0
select,orga,ic,8.0,0.8948482139854123,0.03700322354229994,0.8817655988391513,0.8817655988391513,0.8817655988391513,0.8817655988391513,0.9864265200092392
select,orga,identity,8.0,1.0681814104318619,0.07036673454669676,1.0433030128479004,1.0433030128479004,1.0433030128479004,1.0433030128479004,1.2423301935195923
select,orga,similarity,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
select,orgf,ic,17.0,0.9648605267899685,0.01292903973420383,0.9522240820546917,0.9522240820546917,0.9587844294612178,0.9814669947314499,0.9814669947314499
select,orgf,identity,17.0,1.0626245737075806,0.1813704748876294,0.841716468334198,0.841716468334198,1.1083418130874634,1.2728536128997803,1.2728536128997803
select,orgf,similarity,17.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
select,ortf,ic,2.0,0.9487633522774759,0.017906048171739655,0.9361018641909858,0.9424326082342309,0.9487633522774759,0.955094096320721,0.961424840363966
select,ortf,identity,2.0,0.8162104785442352,0.6420314148829995,0.3622257113456726,0.5892180949449539,0.8162104785442352,1.0432028621435165,1.2701952457427979
select,ortf,similarity,2.0,0.84509265,0.07906832671888928,0.7891828999999999,0.817137775,0.84509265,0.873047525,0.9010024000000001
select,patf,ic,54.0,0.9485589520323017,0.07832888683603784,0.6997293670440182,0.9400924116172121,0.9843305673140025,0.9919281152444686,0.9967727415041837
select,patf,identity,54.0,0.8906419662827695,0.5497623546128884,-0.521893322467804,0.3526724576950073,1.1573209762573242,1.3461823761463165,1.4758694171905518
select,patf,similarity,54.0,0.9007816259259258,0.092048957912368,0.7063413000000001,0.8404088249999999,0.9029429,1.0,1.0
select,phsf,ic,4.0,0.9622909957533352,0.022142536343989053,0.9431149967752205,0.9431149967752205,0.9622909957533352,0.9814669947314499,0.9814669947314499
select,phsf,identity,4.0,0.6617956459522247,0.3953670376635031,0.3193977475166321,0.3193977475166321,0.6617956459522247,1.0041935443878174,1.0041935443878174
select,phsf,similarity,4.0,0.89982395,0.11567333886770678,0.7996479000000001,0.7996479000000001,0.89982395,1.0,1.0
select,phsu,ic,66.0,0.9826718369400821,0.0022439659250537793,0.9773174347297678,0.9814669947314499,0.9843305673140025,0.9843305673140025,0.9864265200092392
select,phsu,identity,66.0,0.6160397036283305,0.5524424131636316,-0.3740100562572479,0.15834210813045502,0.36788997054100037,1.2129104137420654,1.4790831804275513
select,phsu,similarity,66.0,0.9164838121212122,0.10284481449373728,0.7288148000000001,0.8355166,0.98761415,1.0,1.0
select,sosy,ic,179.0,0.9656652576857436,0.04439840281328228,0.8509466839835594,0.9744538621472154,0.9864265200092392,0.9864265200092392,0.9903117102797875
select,sosy,identity,179.0,0.6389712593492183,0.450618121362216,-0.4320323169231415,0.2469942569732666,0.7615591287612915,0.9262765645980835,1.4573951959609985
select,sosy,similarity,179.0,0.8280722351955307,0.09204860631043357,0.7041314000000001,0.726994,0.8271040999999999,0.873318,1.0
select,topp,ic,6.0,0.9843305673140025,0.0,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025,0.9843305673140025
select,topp,identity,6.0,1.337050437927246,0.0,1.337050437927246,1.337050437927246,1.337050437927246,1.337050437927246,1.337050437927246
select,topp,similarity,6.0,0.8953954,0.0,0.8953954,0.8953954,0.8953954,0.8953954,0.8953954
